icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
ad3870,DAL1495 ,United States,1560302899,1560302899,-87.9333,38.2448,8534.4,false,220.88,228.59,0,,,8823.96,2146,false
484a0d,,Kingdom of the Netherlands,1560299693,1560302900,3.6705,51.9253,,true,2.62,78.69,0,,,,0000,false
aa2701,AAL934  ,United States,1560302899,1560302899,-91.3473,35.1469,11285.22,false,265.83,55.73,0,,,11696.7,3256,false
abd230,SWA1788 ,United States,1560302900,1560302900,-117.9943,33.7222,8244.84,false,218.92,151.51,-11.38,,,8244.84,1754,false
7c678d,UTY793  ,Australia,1560302900,1560302900,116.3423,-31.2941,4861.56,false,164.47,198.6,-13,,,4930.14,4206,false
e48989,GLO4036 ,Brazil,1560302890,1560302899,-43.2813,-22.152,8077.2,false,194.68,334.65,7.8,,,8580.12,,false
33412a,,Italy,,1560302864,,,,false,6,300.96,-0.33,,,,,false
7800de,CCA4510 ,China,1560302900,1560302900,106.6044,29.2581,10957.56,false,236.67,179.13,6.5,,,11635.74,7470,false
c05f09,JZA669  ,Canada,1560302899,1560302899,-121.1097,36.1197,11582.4,false,234.61,324.01,0.33,,,12153.9,7771,false
34610e,VLG7783 ,Spain,1560302900,1560302900,8.8695,44.9289,11285.22,false,205.68,229.06,0.33,,,11590.02,1175,false
c05f04,,Canada,1560302899,1560302900,-123.5792,49.3555,2918.46,false,126.32,312.85,8.45,,,3101.34,5330,false
0d080e,SLI510Z ,Mexico,1560302830,1560302855,-99.3208,19.7902,5631.18,false,156.79,292.78,-6.5,,,6172.2,,false
a49f89,UAL418  ,United States,1560302900,1560302900,-79.5175,42.6561,11277.6,false,280.41,79.54,0,,,11483.34,3175,false
a038ff,SKW5809 ,United States,1560302848,1560302876,-118.393,33.953,30.48,false,67.89,263.04,-3.58,,,68.58,0521,false
c04aee,CJT617  ,Canada,1560302898,1560302899,-73.9889,45.6935,60.96,false,58.93,225,-3.25,,,68.58,5623,false
abe3e6,SWA2594 ,United States,1560302563,1560302838,-88.4086,35.5289,10972.8,false,206.74,232.07,0,,,11445.24,1674,false
a86361,,United States,1560302894,1560302895,-121.9842,37.9724,487.68,false,89.91,247.1,-5.53,,,525.78,7344,false
ad6033,DAL1577 ,United States,1560302887,1560302887,-86.2479,39.5195,1287.78,false,132.81,308.87,-6.18,,,1493.52,3102,false
a9e65d,N737PM  ,United States,1560302899,1560302899,-117.908,34.0807,609.6,false,50.63,275.25,0.65,,,594.36,1200,false
aa60da,,United States,,1560302888,,,8252.46,false,130.69,264.81,8.45,,,2125.98,3025,false
ab80f4,DAL427  ,United States,1560302899,1560302899,-89.5881,39.4961,10363.2,false,208.34,263.05,0,,,10614.66,3076,false
aab0de,SWA1901 ,United States,1560302899,1560302899,-115.8469,36.1689,4175.76,false,185.82,130.17,-10.73,,,4175.76,1703,false
a1f821,N226JP  ,United States,1560302899,1560302900,-116.5322,33.0154,3032.76,false,77.81,286.52,0.33,,,3208.02,4645,false
78029b,CCA169  ,China,1560302900,1560302900,126.6012,37.212,10668,false,256.71,89.66,0,,,10972.8,3070,false
78029c,CCA831  ,China,1560302900,1560302900,126.2121,37.2093,10363.2,false,259.29,89.43,0,,,10675.62,3041,false
a0be47,N147SF  ,United States,1560302507,1560302892,-103.8706,30.3547,13106.4,false,229.52,240.16,0.33,,,13693.14,3635,false
508406,WRC7061 ,Ukraine,1560302900,1560302900,29.3016,43.7177,10675.62,false,239.94,193.77,0,,,10995.66,7336,false
ac5378,ASH6178 ,United States,1560302900,1560302900,-84.9437,33.8529,11277.6,false,265.27,63.88,-0.33,,,11803.38,2243,false
c051d1,TSC578  ,Canada,1560302899,1560302900,-77.7657,44.481,9738.36,false,186.45,240.04,-2.93,,,9875.52,0621,false
7c52fc,QLK758D ,Australia,,1560302899,,,,false,0.13,28,,,,,,false
7c52fd,QLK762D ,Australia,1560302899,1560302899,152.5147,-25.7826,6713.22,false,185.41,327.81,0.33,,,7185.66,3233,false
7c52fa,QLK473D ,Australia,1560302900,1560302900,149.8403,-34.9073,4267.2,false,171.55,217.94,-0.33,,,4472.94,7217,false
7c52fb,QLK451D ,Australia,1560302302,1560302615,153.1313,-27.38,-91.44,false,4.37,348,,,,38.1,3215,false
a8b325,N66P    ,United States,1560302899,1560302899,-82.5949,34.8051,853.44,false,66.44,239.26,0.33,,,891.54,,false
3c496a,EWG6TZ  ,Germany,1560302900,1560302900,7.2652,50.902,1150.62,false,118.21,66.67,14.31,,,1127.76,7665,false
a98f6a,JBU932  ,United States,1560302900,1560302900,-85.3708,39.3311,11285.22,false,281.74,53.99,0,,,11628.12,1460,false
42417d,KNE116  ,United Kingdom,1560302900,1560302900,46.7188,24.6016,3002.28,false,120.5,42.75,-5.85,,,3192.78,5023,false
a21839,ENY3747 ,United States,1560302618,1560302618,-84.672,39.1774,861.06,false,94.22,134.34,0.33,,,899.16,7052,false
50840a,UTN4417 ,Ukraine,1560302900,1560302900,29.0951,43.0942,11277.6,false,234.57,193.7,0,,,11628.12,4527,false
a0be20,EJA147  ,United States,1560302900,1560302900,-122.0298,37.3759,251.46,false,58.66,338.39,-4.88,,,228.6,7340,false
a7ecff,N61GD   ,United States,1560302899,1560302900,-76.7237,43.09,12192,false,190.38,271.08,-0.33,,,12443.46,1455,false
a038ee,N113SF  ,United States,1560302895,1560302895,120.5143,14.6938,640.08,false,56.7,168.49,-0.65,,,670.56,1200,false
508424,WRC7011 ,Ukraine,1560302900,1560302900,29.4832,44.2767,11285.22,false,240.32,193.62,0.33,,,11650.98,6002,false
508423,UTN4448 ,Ukraine,1560302899,1560302900,29.7059,43.9359,11582.4,false,225.11,13.21,0,,,11925.3,5670,false
76cda6,SIA207  ,Singapore,1560302868,1560302869,107.8573,-7.1758,12496.8,false,249.5,155.13,0,,,13312.14,2210,false
508421,UTN4407 ,Ukraine,1560302899,1560302899,29.5315,45.274,10668,false,237.84,190.22,0,,,11026.14,2267,false
76cda9,SIA298  ,Singapore,1560302898,1560302898,156.6727,-30.2793,11582.4,false,239.77,319.61,0,,,12184.38,0217,false
780da2,QDA6055 ,China,1560302899,1560302899,104.8134,29.7683,10088.88,false,242.89,161.22,0,,,10744.2,6206,false
a1cb1d,N21428  ,United States,1560302779,1560302779,-94.5871,39.142,312.42,false,35.2,206.94,-1.63,,,327.66,,false
aa73e9,SWA471  ,United States,1560302848,1560302899,-87.7546,41.7813,160.02,true,6.17,45,,,,,6645,false
a44521,UAL2071 ,United States,1560302432,1560302900,-103.8864,31.4593,9753.6,false,231.74,279.71,0,,,10279.38,7351,false
a385c8,DAL1782 ,United States,1560302899,1560302899,-112.7449,37.9312,11582.4,false,230.23,221.92,0,,,12138.66,,false
394a00,AFR257  ,France,1560302900,1560302900,25.4318,45.2682,10972.8,false,242.41,307.06,0,,,11376.66,3205,false
ab58b2,DAL1013 ,United States,1560302900,1560302900,-114.9652,47.7288,10668,false,254.3,87.91,0,,,11148.06,1540,false
a31216,UAL165  ,United States,1560302669,1560302676,130.4624,33.5688,68.58,false,65.21,330.2,-3.58,,,114.3,6114,false
394a02,AFR188  ,France,1560302899,1560302900,41.1375,55.6114,10058.4,false,264.95,89.55,0,,,10401.3,3701,false
394a08,AFR185  ,France,1560302899,1560302900,17.5849,52.1683,10972.8,false,244.07,252.71,0,,,11361.42,6247,false
394a07,AFR293  ,France,1560302900,1560302900,4.7485,51.7429,10972.8,false,225.22,194.42,0,,,10965.18,3510,false
a1f884,ENY4095 ,United States,1560302900,1560302900,-94.1713,44.0529,10668,false,250.69,108.55,0.33,,,10767.06,,false
394a05,AFR639  ,France,1560302900,1560302900,-52.5291,47.4915,10668,false,262.95,88.65,0,,,10820.4,5706,false
a6d3c2,VOI424  ,United States,1560302541,1560302781,-114.755,30.7659,11277.6,false,245.93,134.15,0,,,11940.54,1443,false
780db2,BMHM    ,China,1560302621,1560302679,113.6928,22.1898,213.36,false,54.54,268.92,0.33,,,167.64,5203,false
76cdae,SIA51   ,Singapore,1560302894,1560302900,-88.9815,36.903,11277.6,false,288.99,43.12,0,,,11666.22,,false
c0174d,ACA033  ,Canada,1560302888,1560302888,-81.0739,44.4529,11262.36,false,220.45,311.69,5.2,,,11315.7,0541,false
a37eca,N324SP  ,United States,1560302896,1560302896,-122.9799,45.3627,876.3,false,40.18,2.94,-0.65,,,929.64,,false
a0be81,UPS301  ,United States,1560302900,1560302900,-98.5174,29.1425,9906,false,237.19,18.2,-7.8,,,10454.64,1176,false
7c6728,UNU     ,Australia,1560302806,1560302819,151.0031,-33.9294,12816.84,false,36.26,301.66,-4.23,,,,1200,true
394a14,AFR655  ,France,1560302900,1560302900,20.2687,47.6959,10972.8,false,242.08,305.31,0,,,11391.9,3210,false
ab58c1,N830EC  ,United States,1560302891,1560302896,-86.9504,31.203,12420.6,false,224.2,293.39,-7.15,,,13037.82,4024,false
a9df2f,SWA1281 ,United States,1560302900,1560302900,-111.838,33.5787,5402.58,false,200.28,76.78,14.31,,,5692.14,4311,false
a6d3b3,AAL855  ,United States,1560302900,1560302900,-94.6634,33.4285,9631.68,false,263.67,69.8,6.18,,,10058.4,2346,false
42412e,SBI870  ,United Kingdom,1560302900,1560302900,14.1983,47.2197,11574.78,false,239.66,65.53,0,,,11917.68,5142,false
ac407d,AAL1476 ,United States,1560302900,1560302900,-112.0699,33.3474,2674.62,false,132.75,91.11,-5.85,,,2674.62,0707,false
394a17,AFR671  ,France,1560302900,1560302900,23.8376,37.012,10363.2,false,240.35,320.21,0,,,10713.72,6627,false
ad10ec,AAL322  ,United States,1560302695,1560302700,-78.573,30.1052,11277.6,false,245.55,7.71,0,,,11902.44,2313,false
c01795,ROU1599 ,Canada,,1560302899,,,,false,225.71,275.1,-0.33,,,,,false
a3b05d,FFT2139 ,United States,1560302899,1560302899,-102.4802,31.2277,10972.8,false,221.25,281.13,0,,,11521.44,2753,false
3188fe,,Italy,,1560302684,,,,false,10.29,264,,,,,,false
a385a2,N326LP  ,United States,1560302900,1560302900,-118.2479,34.1596,944.88,false,54.19,289.98,0,,,937.26,0201,false
780dbd,CHH7837 ,China,1560302899,1560302899,106.8843,29.4373,11003.28,false,233.27,177.47,0.33,,,11689.08,4042,false
aa3994,AAL1823 ,United States,,1560302895,,,10965.18,false,205.91,277.32,-0.33,,,11551.92,,false
a7f3ab,NKS421  ,United States,1560302900,1560302900,-70.8377,41.9541,5715,false,218.01,157.67,9.1,,,5943.6,3424,false
aa73c3,SWA1794 ,United States,1560302787,1560302787,-111.9792,33.431,441.96,false,71,269.58,-3.58,,,449.58,7313,false
406f0d,TCX78HV ,United Kingdom,1560302899,1560302899,17.2361,43.9684,10980.42,false,242.49,296.73,-0.33,,,11384.28,3226,false
a98f2d,FFT693  ,United States,1560302899,1560302899,-95.0846,41.6769,10972.8,false,201.74,264,0,,,11117.58,5363,false
a800a9,N6145H  ,United States,1560302877,1560302877,-96.7421,33.2127,220.98,false,32.93,180.9,-3.9,,,228.6,1200,false
aba8a0,N850PC  ,United States,1560302899,1560302899,-115.8168,32.7566,3909.06,false,87.49,271.68,8.45,,,3901.44,4767,false
a85c3e,JBU1944 ,United States,1560302814,1560302850,-74.2125,40.6173,259.08,false,66.73,25.58,-2.93,,,396.24,7421,false
ad1e05,SWA1961 ,United States,1560302899,1560302900,-95.9618,36.2226,11582.4,false,209.09,267.32,0,,,11925.3,2552,false
406f0c,TCX78MY ,United Kingdom,1560302899,1560302899,11.6942,47.7056,10972.8,false,235.41,307.1,0,,,11315.7,3273,false
406f0a,TCX7PB  ,United Kingdom,1560302899,1560302900,19.2696,46.115,10972.8,false,235.4,316.15,0,,,11369.04,0501,false
aa1f5a,SKW3086 ,United States,1560302572,1560302900,-119.5228,34.9482,5669.28,false,214.96,158.96,-17.56,,,5661.66,3566,false
780214,CPA233  ,China,1560302899,1560302900,47.0505,53.8404,10972.8,false,242.04,258.48,0,,,11300.46,5367,false
a5ae2f,2401    ,United States,1560302899,1560302899,-79.0497,39.651,8854.44,false,273.12,105.74,-4.23,,,9189.72,0564,false
acb608,SKW5402 ,United States,1560302899,1560302900,-122.489,37.7244,3360.42,false,131.18,143.13,0,,,3352.8,4550,false
a0628f,AAL247  ,United States,1560302900,1560302900,-119.6781,33.8586,5090.16,false,221.83,262,6.18,,,5387.34,1370,false
750475,AXM5746 ,Malaysia,1560302899,1560302899,113.7644,4.8622,10050.78,false,228.95,89.23,0,,,10812.78,2105,false
750477,XAX798  ,Malaysia,1560302900,1560302900,102.1252,1.9597,4998.72,false,199.33,124.06,9.75,,,5311.14,2166,false
a42b45,DAL2311 ,United States,1560302900,1560302900,-86.7479,38.7156,8534.4,false,221.19,225.75,0,,,8823.96,2306,false
ad36a8,SWA1454 ,United States,1560302897,1560302900,-93.2233,43.2903,11399.52,false,253.08,110.09,-4.88,,,11498.58,6631,false
400d58,VIR104L ,United Kingdom,1560302900,1560302900,-75.3017,39.2363,11277.6,false,280.48,52.75,0,,,11772.9,5723,false
781550,CSN8467 ,China,1560302895,1560302899,113.5592,22.0155,3657.6,false,193.95,190.24,0,,,3848.1,4611,false
5082e8,,Ukraine,1560302898,1560302900,17.3997,46.9804,11887.2,false,216.3,66.3,0.33,,,11879.58,0410,false
750492,AXM867  ,Malaysia,1560302899,1560302900,100.9344,5.1118,10660.38,false,237.31,163.37,0,,,11399.52,7461,false
781551,CSN3409 ,China,1560302656,1560302725,111.2294,21.3965,3657.6,false,246.34,252.62,0,,,10477.5,4215,false
a5521c,ASA520  ,United States,1560302900,1560302900,-119.2365,34.8004,5097.78,false,189.68,151.49,-10.08,,,5425.44,1612,false
78154e,CSN3465 ,China,1560302894,1560302894,112.8674,24.2928,7802.88,false,229.83,281.36,0,,,7711.44,3155,false
c01729,ACA793  ,Canada,1560302900,1560302900,-102.4528,38.8708,11582.4,false,239.32,252.23,0,,,11963.4,1315,false
a6985d,LXJ524  ,United States,1560302900,1560302900,-74.664,40.8137,4046.22,false,154.29,247.45,6.5,,,4168.14,3002,false
c01725,ACA882  ,Canada,1560302857,1560302894,-60.4615,52.4448,10668,false,255.75,61.53,0,,,10942.32,2262,false
3188c7,,Italy,,1560302757,,,,false,6.43,236,,,,,,false
a385da,AAY1456 ,United States,1560302898,1560302900,-82.6917,29.7431,10530.84,false,245.39,0.24,7.15,,,11148.06,5701,false
ad36b4,N950X   ,United States,1560302900,1560302900,-105.0595,40.1758,13114.02,false,251.68,88.24,0,,,13472.16,1441,false
abf6ae,DAL2580 ,United States,1560302767,1560302787,-92.4354,35.7663,10668,false,261.34,109.79,0,,,11049,5653,false
a44544,UAL262  ,United States,1560302900,1560302900,-88.7795,42.8826,7360.92,false,227.31,305.88,6.18,,,7475.22,3236,false
78022e,CPA261  ,China,1560302899,1560302899,43.1902,53.5509,10972.8,false,249.09,264.55,0,,,11338.56,5346,false
acc954,ENY3924 ,United States,1560302899,1560302899,-87.7441,41.6585,3345.18,false,148.75,151.04,8.13,,,3436.62,6555,false
780e83,CES5783 ,China,1560302729,1560302732,114.6125,24.1832,9479.28,false,233.87,65.3,0,,,10126.98,4534,false
a6ce58,EDVXXXX ,United States,1560302899,1560302899,-78.5029,36.1947,8229.6,false,260.38,35.51,0.33,,,8229.6,2543,false
c01755,ACA848  ,Canada,1560302899,1560302900,-75.2896,44.8084,10058.4,false,307.64,67.38,0,,,10149.84,6342,false
781571,CSN3037 ,China,1560302899,1560302899,113.385,22.1984,6004.56,false,218.2,197.28,0,,,6370.32,4110,false
aacff4,SWA1420 ,United States,1560302900,1560302900,-120.6295,38.0639,9966.96,false,254.15,79.03,10.4,,,10469.88,3655,false
abefba,SWA6620 ,United States,1560302900,1560302900,-87.6908,41.7574,1127.76,false,135.62,86.08,-4.23,,,1173.48,3212,false
ab5993,AAL2457 ,United States,1560302899,1560302899,-83.5936,30.4036,10972.8,false,234.07,306.87,0,,,11567.16,6054,false
a18e8c,N2NQ    ,United States,1560302899,1560302899,-94.3463,40.0327,7620,false,159.32,114.41,0.33,,,7772.4,2466,false
c01759,ACA880  ,Canada,1560302899,1560302899,-62.4023,48.4904,10058.4,false,269.24,73.57,0,,,10416.54,6313,false
76ce95,SIA106  ,Singapore,1560302899,1560302899,101.8401,2.7821,3329.94,false,189.08,327.22,-5.53,,,3550.92,0176,false
750474,AXM6225 ,Malaysia,1560302891,1560302891,101.6062,2.8446,739.14,false,87.04,145.84,-5.53,,,784.86,0343,false
396445,AFR153  ,France,1560302899,1560302899,-82.414,42.2391,10668,false,296.22,76.54,0,,,10873.74,3141,false
780e92,,China,1560302872,1560302872,106.0435,31.3507,9479.28,false,265.68,56.77,0,,,9989.82,3505,false
a8a083,NK1069  ,United States,1560302899,1560302900,-91.5945,40.9114,10363.2,false,212.54,260.1,0,,,10614.66,4111,false
abdcb5,ASH6006 ,United States,1560302880,1560302899,-77.4485,38.9443,45.72,true,0.39,345,,,,,2065,false
78156a,CQH8521 ,China,1560302898,1560302898,112.859,21.9824,9601.2,false,241.04,247.54,-4.23,,,10469.88,7564,true
750467,AXM5204 ,Malaysia,1560302898,1560302900,101.72,2.7137,2270.76,false,188.88,60.64,4.23,,,2415.54,2120,false
780259,CXA8361 ,China,1560302700,1560302712,111.2087,21.0769,7193.28,false,216.39,229.53,0,,,7650.48,,false
750440,AXM705  ,Malaysia,1560302828,1560302887,104.1774,1.4977,769.62,false,122.13,293.33,0,,,937.26,2130,false
a9704d,DAL428  ,United States,1560302593,1560302594,-109.981,38.2748,11582.4,false,237.2,243.32,0,,,12123.42,1523,false
750441,AXM819  ,Malaysia,1560302899,1560302899,100.3741,5.4102,11894.82,false,226.49,139.14,-0.33,,,12687.3,3335,false
ab8cda,ASA1837 ,United States,1560302739,1560302856,-122.3182,47.4326,83.82,true,1.29,90,,,,,2446,false
abefdd,SWA5426 ,United States,1560302900,1560302900,-108.3991,36.856,11277.6,false,219.37,45.67,0,,,11811,0754,false
ac664a,N8986V  ,United States,,1560302890,,,762,false,48.91,165.38,-0.33,,,784.86,,false
a4a848,N4DP    ,United States,1560302899,1560302900,-118.3904,34.4253,3421.38,false,188.39,52.88,10.73,,,3413.76,7742,false
780264,CSN3791 ,China,1560302899,1560302900,113.7447,22.8949,4511.04,false,193.52,346,0.33,,,4754.88,4222,false
78158a,DKH1111 ,China,1560302855,1560302894,118.148,24.7982,10386.06,false,249.23,226.09,0,,,11125.2,6363,false
3c70b2,BCS8288 ,Germany,1560302894,1560302894,4.4656,50.8976,,true,0.19,5,,,,,,false
3c70b1,BCS45P  ,Germany,1560302900,1560302900,5.7908,50.8936,3970.02,false,192.52,268.01,-11.05,,,3962.4,4156,false
75043c,AXM450  ,Malaysia,1560302899,1560302899,102.7541,-1.0168,10972.8,false,243.59,317.48,0,,,11734.8,7232,false
aabcec,NDU791  ,United States,1560302899,1560302899,-111.6911,33.0859,1691.64,false,76.07,147.71,-0.33,,,1684.02,1200,false
a9cc7a,EJA730  ,United States,,1560302897,,,,true,0,90,,,,,4642,false
abdcbe,SWA2591 ,United States,1560302900,1560302900,-100.2293,32.1621,10668,false,250.74,85.65,0,,,11148.06,7373,false
aca306,NKS805  ,United States,1560302885,1560302899,-99.3933,35.4718,10363.2,false,215.55,273.97,0,,,10759.44,2524,false
acb636,AAL707  ,United States,1560302347,1560302611,-118.3832,33.9373,38.1,false,4.12,354,,,,38.1,2256,false
adc313,SKW5275 ,United States,1560302900,1560302900,-104.3827,39.6771,4069.08,false,160.08,198.55,10.73,,,4251.96,0622,false
06e011,,Rwanda,,1560302900,,,,true,0.06,275,,,,,2000,false
780278,CCA436T ,China,1560302900,1560302900,113.3773,23.0452,4465.32,false,175.82,110.56,-7.15,,,4716.78,7415,false
abdcdc,ASH6224 ,United States,1560302873,1560302876,-84.8146,39.7626,2697.48,false,144.08,79.09,-11.7,,,2819.4,7417,false
75040b,MXD1214 ,Malaysia,1560302898,1560302900,102.2383,2.414,4274.82,false,134.2,301.68,0,,,4526.28,0374,false
3c70c4,GEC8385 ,Germany,1560302900,1560302900,36.3041,55.9481,10972.8,false,230.86,262.57,0,,,11346.18,0141,false
a6982f,N524EA  ,United States,1560302895,1560302897,-77.4614,38.8531,480.06,false,74.12,1.99,-1.3,,,510.54,3005,false
abdce1,SWA445  ,United States,1560302900,1560302900,-96.3924,39.8522,10972.8,false,214,250.04,0,,,11178.54,1043,false
a2a2df,UAL182  ,United States,1560302899,1560302900,-63.3341,47.7341,11269.98,false,281.33,72.66,0,,,11658.6,6574,false
a9969b,FFT87   ,United States,1560302898,1560302899,-109.6138,35.5116,9745.98,false,237.54,273.23,0.33,,,10279.38,1640,false
abe3c8,SWA2402 ,United States,1560302899,1560302899,-96.7499,38.548,10972.8,false,213.44,239.91,0,,,11247.12,2145,false
4074f4,BCS833  ,United Kingdom,1560302898,1560302899,5.5724,51.7384,10287,true,90.03,5,,,,,1000,false
3c70af,BCS32N  ,Germany,1560302881,1560302881,4.4824,50.9026,60.96,true,7.2,5,,,,,,false
3c70ae,BCS93H  ,Germany,1560302900,1560302900,11.652,51.5652,3688.08,false,183.2,91.45,-7.8,,,3832.86,1000,false
334cfc,,Italy,,1560302862,,,,false,9.77,303,,,,,,false
aab0ba,SWA1782 ,United States,1560302899,1560302900,-91.0031,39.9056,11582.4,false,189.86,263.93,0,,,11803.38,0020,false
ad1cde,JBU1523 ,United States,1560302869,1560302885,-108.9697,36.8005,10965.18,false,240.71,253.23,0.33,,,11498.58,5723,false
a43e7f,UAL1094 ,United States,1560302900,1560302900,-126.2812,42.8716,10972.8,false,248.05,334.44,0,,,11422.38,3750,false
ad10a0,N9408H  ,United States,1560302591,1560302592,-121.9099,48.2653,769.62,false,74.74,86.45,0,,,792.48,1200,false
e03196,DSM7820 ,Argentina,1560302900,1560302900,-60.0056,-32.4941,9753.6,false,196.31,329.27,0,,,10035.54,0566,false
a4322b,N37HK   ,United States,1560302899,1560302900,-104.3725,33.9307,13716,false,209.5,292.22,-0.33,,,14196.06,6027,false
ab2c8e,UAL568  ,United States,1560302899,1560302899,-84.5036,33.7655,3108.96,false,125.56,236.7,-9.43,,,3246.12,7224,false
780291,CES765  ,China,1560302899,1560302900,113.5524,22.0275,6408.42,false,208.39,178.87,-0.98,,,6804.66,1057,false
a0275c,AAL274  ,United States,1560302899,1560302899,-82.8163,40.9905,11269.98,false,290.25,53.07,0,,,11582.4,7277,false
ae2028,,United States,1560302890,1560302900,-76.5598,40.4163,312.42,false,46.69,251.37,-0.33,,,335.28,,false
4ba9ed,THY715E ,Turkey,1560302816,1560302898,70.6052,32.0966,10363.2,false,224.61,307.37,0,,,10812.78,5476,false
4cafbb,ISS92K  ,Ireland,1560302900,1560302900,-61.1983,45.8798,11879.58,false,267.24,85.69,0.33,,,12321.54,0521,false
04005c,ETH859  ,Ethiopia,1560302899,1560302900,29.0149,-24.1632,10972.8,false,224.69,190.82,0,,,11597.64,,false
4ba9eb,THY61   ,Turkey,1560302899,1560302900,30.293,40.9954,6941.82,false,194.99,311.47,-2.93,,,7208.52,3645,false
4cafba,ISS90V  ,Ireland,1560302829,1560302852,-67.2499,42.1271,11887.2,false,276.5,69.07,0,,,12382.5,1673,false
a05ab2,ASQ4119 ,United States,1560302899,1560302899,-76.2159,37.588,3619.5,false,184.86,265.05,0.33,,,3771.9,1143,false
502d0b,BTI8HN  ,Latvia,1560302892,1560302898,24.6128,47.305,11887.2,false,227.95,1.16,0,,,11879.58,1751,false
040065,ETH500  ,Ethiopia,1560302900,1560302900,16.1882,45.3092,10965.18,false,247.05,308.66,0,,,11361.42,5531,false
44d1d1,TAY818W ,Belgium,1560302900,1560302900,1.0427,51.5514,8831.58,false,175.54,116.64,0,,,8763,2257,false
ab839d,AAL46   ,United States,1560302899,1560302899,-86.9751,42.2834,4953,false,235.8,87.75,8.13,,,5082.54,1321,false
aca3e6,EDV5114 ,United States,1560302896,1560302896,-78.3381,37.2157,8229.6,false,261.1,42.36,0,,,8221.98,7137,false
a4329f,,United States,1560302839,1560302839,-121.6732,36.7666,1158.24,false,54.62,330.05,-3.9,,,1150.62,,false
abc058,SWA1138 ,United States,1560302900,1560302900,-101.1528,34.0003,10965.18,false,217.21,274.35,-0.33,,,11437.62,0527,false
a9e5f2,N737KE  ,United States,1560302900,1560302900,-83.4624,29.7017,1798.32,false,54.64,311.95,0.98,,,1897.38,5506,false
4ba9fa,THY6366 ,Turkey,1560302899,1560302899,29.886,39.867,8747.76,false,215.48,345.76,-7.48,,,9098.28,,false
8403e8,JA012G  ,Japan,1560302900,1560302900,132.7876,34.2439,7528.56,false,187.15,253.06,-10.08,,,7734.3,2054,false
a00d5b,AAL2542 ,United States,1560302900,1560302900,-79.0805,41.6531,9144,false,197.37,254.12,0,,,9403.08,2456,false
a862d7,N63990  ,United States,1560302601,1560302628,-122.2995,47.5247,-30.48,true,3.86,298,,,,,1200,false
ab7080,ASA1077 ,United States,1560302885,1560302893,-83.7325,37.6363,10363.2,false,202.62,249.95,0.33,,,10805.16,,false
ace01b,BVN7283 ,United States,1560302900,1560302900,-99.0388,29.5198,1485.9,false,80.93,93.64,0,,,1546.86,4552,false
851cca,JAL477  ,Japan,1560302900,1560302900,134.4276,34.4522,1668.78,false,141.99,214.67,-5.85,,,1714.5,0457,false
